#      time  integrated_mags
#     [Myr]    [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]  [mag]
   899.0000    -4.14  -2.74  -3.35  -3.52  -3.79  -4.15  -1.66  -2.68  -3.73  -3.79  -3.72  -3.63  -3.62  -8.03  -6.63  -8.08  -0.94  -5.19
   548.0000    -4.51  -3.75  -4.03  -4.20  -4.31  -4.51  -2.53  -3.39  -4.34  -4.24  -4.10  -3.98  -3.97  -8.52  -7.01  -8.64  -4.58  -6.49
   248.0000    -5.07  -5.26  -5.18  -5.04  -5.02  -5.07  -3.92  -4.47  -5.12  -4.90  -4.67  -4.50  -4.46  -9.21  -7.58  -9.40  -7.71  -8.23
    35.0000    -5.88  -7.46  -7.02  -6.12  -6.01  -5.88  -6.02  -6.03  -6.16  -5.81  -5.50  -5.25  -5.16 -10.18  -8.41 -10.47 -10.52 -10.59
   992.0000    -4.09  -2.59  -3.26  -3.41  -3.70  -4.09  -1.53  -2.58  -3.64  -3.72  -3.67  -3.59  -3.57  -7.95  -6.57  -7.99  -0.38  -4.99
   550.0000    -4.52  -3.75  -4.03  -4.21  -4.32  -4.52  -2.53  -3.40  -4.34  -4.25  -4.10  -3.99  -3.97  -8.53  -7.02  -8.64  -4.55  -6.49
   567.0000    -4.48  -3.71  -3.99  -4.16  -4.27  -4.48  -2.49  -3.36  -4.30  -4.21  -4.07  -3.95  -3.94  -8.49  -6.98  -8.60  -4.46  -6.44
   325.0000    -4.95  -4.77  -4.81  -4.85  -4.87  -4.95  -3.46  -4.17  -4.95  -4.75  -4.54  -4.39  -4.36  -9.06  -7.46  -9.23  -6.82  -7.65
    57.0000    -5.63  -6.92  -6.55  -5.81  -5.72  -5.63  -5.50  -5.62  -5.86  -5.54  -5.25  -5.01  -4.93  -9.90  -8.16 -10.16  -9.86 -10.01
   736.0000    -4.31  -3.19  -3.64  -3.85  -4.03  -4.31  -2.04  -3.00  -4.02  -3.99  -3.89  -3.79  -3.78  -8.25  -6.80  -8.34  -2.50  -5.78
   626.0000    -4.52  -3.60  -3.95  -4.16  -4.29  -4.52  -2.40  -3.32  -4.31  -4.23  -4.10  -4.00  -3.98  -8.51  -7.01  -8.61  -3.74  -6.28
   651.0000    -4.47  -3.50  -3.87  -4.09  -4.23  -4.47  -2.32  -3.24  -4.24  -4.18  -4.05  -3.95  -3.93  -8.45  -6.96  -8.55  -3.47  -6.16
   802.0000    -4.27  -3.02  -3.54  -3.74  -3.96  -4.27  -1.90  -2.89  -3.93  -3.94  -3.85  -3.75  -3.74  -8.19  -6.75  -8.26  -1.83  -5.56
   995.0000    -4.09  -2.59  -3.26  -3.41  -3.70  -4.09  -1.53  -2.58  -3.63  -3.72  -3.66  -3.58  -3.57  -7.95  -6.57  -7.99  -0.36  -4.98
   688.0000    -4.43  -3.38  -3.79  -4.01  -4.17  -4.43  -2.21  -3.16  -4.17  -4.12  -4.01  -3.91  -3.89  -8.39  -6.92  -8.48  -3.03  -6.01
   940.0000    -4.11  -2.67  -3.30  -3.46  -3.74  -4.11  -1.59  -2.63  -3.68  -3.75  -3.69  -3.60  -3.59  -7.99  -6.59  -8.03  -0.68  -5.10
   277.0000    -5.04  -5.10  -5.06  -4.99  -4.98  -5.04  -3.77  -4.38  -5.07  -4.86  -4.64  -4.48  -4.44  -9.17  -7.55  -9.36  -7.41  -8.03
   596.0000    -4.48  -3.65  -3.96  -4.15  -4.26  -4.48  -2.44  -3.32  -4.29  -4.20  -4.07  -3.96  -3.94  -8.48  -6.98  -8.59  -4.12  -6.36
   300.0000    -4.96  -4.91  -4.91  -4.89  -4.90  -4.96  -3.59  -4.24  -4.98  -4.78  -4.56  -4.40  -4.37  -9.08  -7.47  -9.26  -7.11  -7.82
   979.0000    -4.08  -2.59  -3.26  -3.41  -3.70  -4.08  -1.53  -2.58  -3.63  -3.71  -3.66  -3.58  -3.56  -7.95  -6.56  -7.98  -0.44  -5.00
   333.0000    -4.86  -4.65  -4.70  -4.75  -4.77  -4.86  -3.35  -4.06  -4.85  -4.66  -4.45  -4.31  -4.28  -8.96  -7.37  -9.13  -6.67  -7.53
   598.0000    -4.49  -3.65  -3.96  -4.15  -4.27  -4.49  -2.44  -3.33  -4.29  -4.20  -4.07  -3.96  -3.94  -8.48  -6.98  -8.59  -4.12  -6.36
   121.0000    -5.20  -5.91  -5.70  -5.27  -5.22  -5.20  -4.53  -4.87  -5.33  -5.07  -4.81  -4.62  -4.55  -9.40  -7.73  -9.62  -8.58  -8.92
   265.0000    -5.05  -5.14  -5.09  -5.00  -4.99  -5.05  -3.81  -4.40  -5.08  -4.87  -4.64  -4.48  -4.44  -9.18  -7.56  -9.37  -7.49  -8.08
   839.0000    -4.23  -2.91  -3.47  -3.66  -3.90  -4.23  -1.81  -2.81  -3.86  -3.88  -3.80  -3.71  -3.70  -8.13  -6.71  -8.19  -1.48  -5.41
   442.0000    -4.58  -4.07  -4.24  -4.37  -4.44  -4.58  -2.81  -3.60  -4.49  -4.35  -4.17  -4.04  -4.02  -8.64  -7.09  -8.78  -5.58  -6.88
   340.0000    -4.74  -4.52  -4.58  -4.62  -4.65  -4.74  -3.22  -3.92  -4.72  -4.54  -4.34  -4.19  -4.16  -8.84  -7.25  -9.00  -6.54  -7.40
   967.0000    -4.07  -2.60  -3.26  -3.41  -3.69  -4.07  -1.54  -2.58  -3.63  -3.70  -3.65  -3.57  -3.55  -7.94  -6.55  -7.98  -0.53  -5.02
   767.0000    -4.31  -3.11  -3.60  -3.82  -4.02  -4.31  -1.98  -2.96  -4.00  -3.99  -3.89  -3.79  -3.78  -8.24  -6.80  -8.32  -2.16  -5.68
   111.0000    -5.36  -6.16  -5.93  -5.45  -5.39  -5.36  -4.78  -5.09  -5.51  -5.24  -4.97  -4.77  -4.70  -9.57  -7.88  -9.80  -8.85  -9.18
   815.0000    -4.28  -3.01  -3.54  -3.74  -3.96  -4.28  -1.89  -2.89  -3.93  -3.94  -3.85  -3.76  -3.75  -8.20  -6.76  -8.26  -1.75  -5.54
   900.0000    -4.16  -2.76  -3.37  -3.54  -3.80  -4.16  -1.68  -2.70  -3.75  -3.80  -3.73  -3.65  -3.63  -8.05  -6.64  -8.09  -0.97  -5.22
   737.0000    -4.31  -3.19  -3.64  -3.85  -4.03  -4.31  -2.04  -3.00  -4.02  -3.99  -3.89  -3.79  -3.78  -8.25  -6.80  -8.34  -2.50  -5.78
   160.0000    -5.15  -5.68  -5.52  -5.18  -5.14  -5.15  -4.32  -4.73  -5.25  -5.00  -4.75  -4.56  -4.51  -9.33  -7.67  -9.54  -8.27  -8.68
   718.0000    -4.41  -3.30  -3.74  -3.96  -4.14  -4.41  -2.14  -3.11  -4.13  -4.10  -3.99  -3.89  -3.88  -8.36  -6.90  -8.45  -2.69  -5.90
   786.0000    -4.27  -3.06  -3.56  -3.76  -3.97  -4.27  -1.93  -2.91  -3.94  -3.94  -3.85  -3.75  -3.74  -8.20  -6.76  -8.27  -2.00  -5.61
   643.0000    -4.46  -3.51  -3.87  -4.08  -4.22  -4.46  -2.32  -3.24  -4.23  -4.17  -4.04  -3.93  -3.92  -8.44  -6.95  -8.54  -3.57  -6.18
   394.0000    -4.60  -4.22  -4.34  -4.42  -4.48  -4.60  -2.94  -3.69  -4.53  -4.38  -4.19  -4.06  -4.03  -8.67  -7.11  -8.82  -5.99  -7.06
   674.0000    -4.44  -3.43  -3.82  -4.03  -4.19  -4.44  -2.25  -3.19  -4.19  -4.14  -4.02  -3.91  -3.90  -8.40  -6.93  -8.50  -3.19  -6.07
   800.0000    -4.27  -3.02  -3.54  -3.74  -3.96  -4.27  -1.90  -2.89  -3.93  -3.94  -3.84  -3.75  -3.74  -8.19  -6.75  -8.26  -1.84  -5.56
   681.0000    -4.40  -3.37  -3.77  -3.99  -4.14  -4.40  -2.19  -3.14  -4.15  -4.10  -3.98  -3.88  -3.87  -8.36  -6.89  -8.46  -3.06  -6.00
   526.0000    -4.58  -3.88  -4.13  -4.30  -4.39  -4.58  -2.65  -3.50  -4.43  -4.32  -4.16  -4.04  -4.03  -8.60  -7.08  -8.73  -4.91  -6.64
   731.0000    -4.34  -3.22  -3.67  -3.88  -4.06  -4.34  -2.07  -3.03  -4.05  -4.03  -3.92  -3.82  -3.81  -8.29  -6.83  -8.37  -2.54  -5.82
   922.0000    -4.15  -2.73  -3.35  -3.52  -3.79  -4.15  -1.65  -2.68  -3.73  -3.79  -3.73  -3.64  -3.63  -8.03  -6.64  -8.08  -0.83  -5.17
   213.0000    -5.19  -5.58  -5.45  -5.21  -5.17  -5.19  -4.23  -4.71  -5.28  -5.04  -4.80  -4.62  -4.57  -9.36  -7.71  -9.56  -8.15  -8.58
   653.0000    -4.47  -3.50  -3.87  -4.09  -4.23  -4.47  -2.31  -3.24  -4.24  -4.18  -4.06  -3.95  -3.94  -8.45  -6.97  -8.55  -3.44  -6.16
   385.0000    -4.63  -4.26  -4.38  -4.46  -4.51  -4.63  -2.98  -3.73  -4.57  -4.41  -4.22  -4.08  -4.06  -8.70  -7.14  -8.86  -6.07  -7.11
   825.0000    -4.29  -3.00  -3.55  -3.74  -3.97  -4.29  -1.89  -2.89  -3.94  -3.95  -3.87  -3.78  -3.76  -8.20  -6.78  -8.27  -1.66  -5.52
   565.0000    -4.48  -3.70  -3.98  -4.16  -4.27  -4.48  -2.48  -3.35  -4.29  -4.20  -4.06  -3.95  -3.93  -8.48  -6.97  -8.59  -4.49  -6.44
   444.0000    -4.60  -4.09  -4.26  -4.39  -4.45  -4.60  -2.83  -3.62  -4.50  -4.36  -4.19  -4.06  -4.03  -8.65  -7.10  -8.79  -5.61  -6.90
   700.0000    -4.45  -3.37  -3.80  -4.02  -4.19  -4.45  -2.21  -3.17  -4.18  -4.14  -4.03  -3.93  -3.91  -8.41  -6.94  -8.50  -2.89  -5.99
   387.0000    -4.64  -4.27  -4.39  -4.47  -4.52  -4.64  -2.99  -3.74  -4.58  -4.42  -4.23  -4.09  -4.06  -8.71  -7.14  -8.86  -6.09  -7.12
   691.0000    -4.43  -3.37  -3.79  -4.01  -4.17  -4.43  -2.21  -3.16  -4.17  -4.13  -4.01  -3.91  -3.90  -8.39  -6.92  -8.48  -3.00  -6.00
   271.0000    -5.00  -5.09  -5.04  -4.95  -4.95  -5.00  -3.76  -4.35  -5.03  -4.82  -4.60  -4.44  -4.40  -9.13  -7.51  -9.32  -7.43  -8.03
   811.0000    -4.27  -3.02  -3.54  -3.74  -3.96  -4.27  -1.90  -2.89  -3.93  -3.94  -3.85  -3.76  -3.74  -8.19  -6.76  -8.26  -1.79  -5.55
   458.0000    -4.63  -4.10  -4.28  -4.42  -4.49  -4.63  -2.85  -3.65  -4.54  -4.40  -4.22  -4.09  -4.07  -8.69  -7.13  -8.83  -5.58  -6.91
   872.0000    -4.20  -2.83  -3.42  -3.60  -3.85  -4.20  -1.74  -2.76  -3.81  -3.84  -3.77  -3.68  -3.67  -8.09  -6.68  -8.14  -1.21  -5.31
    22.0000    -5.90  -7.66  -7.16  -6.18  -6.05  -5.90  -6.20  -6.15  -6.21  -5.85  -5.52  -5.26  -5.16 -10.23  -8.44 -10.53 -10.82 -10.81
   527.0000    -4.58  -3.88  -4.13  -4.30  -4.40  -4.58  -2.65  -3.50  -4.43  -4.32  -4.17  -4.05  -4.03  -8.60  -7.08  -8.73  -4.89  -6.64
   433.0000    -4.58  -4.08  -4.25  -4.37  -4.43  -4.58  -2.82  -3.61  -4.48  -4.34  -4.17  -4.04  -4.01  -8.63  -7.08  -8.77  -5.64  -6.89
   665.0000    -4.45  -3.44  -3.83  -4.05  -4.21  -4.46  -2.27  -3.21  -4.21  -4.16  -4.04  -3.93  -3.92  -8.42  -6.95  -8.52  -3.24  -6.09
   816.0000    -4.28  -3.01  -3.54  -3.74  -3.97  -4.28  -1.89  -2.89  -3.93  -3.94  -3.86  -3.76  -3.75  -8.20  -6.76  -8.26  -1.74  -5.54
   661.0000    -4.45  -3.44  -3.83  -4.05  -4.20  -4.45  -2.27  -3.20  -4.20  -4.15  -4.03  -3.92  -3.91  -8.42  -6.94  -8.51  -3.30  -6.09
    26.0000    -5.99  -7.76  -7.26  -6.28  -6.15  -5.99  -6.30  -6.25  -6.31  -5.95  -5.62  -5.36  -5.26 -10.32  -8.53 -10.63 -10.91 -10.91
   372.0000    -4.69  -4.35  -4.45  -4.53  -4.58  -4.69  -3.07  -3.81  -4.64  -4.48  -4.28  -4.14  -4.12  -8.77  -7.20  -8.93  -6.20  -7.20
   984.0000    -4.09  -2.59  -3.26  -3.41  -3.70  -4.09  -1.53  -2.58  -3.63  -3.71  -3.66  -3.58  -3.56  -7.95  -6.57  -7.99  -0.41  -4.99
   931.0000    -4.14  -2.70  -3.33  -3.49  -3.77  -4.14  -1.62  -2.66  -3.71  -3.77  -3.71  -3.63  -3.61  -8.01  -6.62  -8.06  -0.76  -5.14
   907.0000    -4.17  -2.76  -3.38  -3.55  -3.81  -4.17  -1.68  -2.71  -3.76  -3.81  -3.74  -3.66  -3.64  -8.05  -6.65  -8.10  -0.94  -5.22
   912.0000    -4.15  -2.74  -3.35  -3.52  -3.78  -4.15  -1.65  -2.68  -3.73  -3.78  -3.72  -3.63  -3.62  -8.03  -6.63  -8.07  -0.90  -5.18
   833.0000    -4.27  -2.96  -3.52  -3.71  -3.94  -4.27  -1.85  -2.86  -3.91  -3.93  -3.84  -3.75  -3.74  -8.18  -6.75  -8.24  -1.56  -5.47
   613.0000    -4.50  -3.62  -3.95  -4.15  -4.27  -4.50  -2.42  -3.32  -4.29  -4.21  -4.08  -3.97  -3.96  -8.49  -6.99  -8.60  -3.95  -6.32
   738.0000    -4.31  -3.19  -3.64  -3.85  -4.03  -4.31  -2.04  -3.00  -4.02  -3.99  -3.89  -3.79  -3.78  -8.25  -6.80  -8.34  -2.50  -5.78
   450.0000    -4.61  -4.08  -4.26  -4.39  -4.46  -4.61  -2.82  -3.62  -4.51  -4.38  -4.20  -4.07  -4.05  -8.66  -7.11  -8.80  -5.57  -6.89
     1.0000    -6.67  -9.31  -8.60  -7.16  -6.95  -6.66  -7.79  -7.47  -7.16  -6.70  -6.31  -5.98  -5.85 -11.14  -9.23 -11.52 -12.97 -12.67
   582.0000    -4.46  -3.64  -3.94  -4.12  -4.24  -4.46  -2.43  -3.31  -4.26  -4.18  -4.04  -3.93  -3.91  -8.45  -6.95  -8.56  -4.22  -6.36
   762.0000    -4.28  -3.09  -3.58  -3.79  -3.99  -4.28  -1.96  -2.93  -3.97  -3.96  -3.86  -3.77  -3.75  -8.21  -6.77  -8.29  -2.18  -5.66
   884.0000    -4.18  -2.81  -3.40  -3.58  -3.83  -4.18  -1.71  -2.73  -3.78  -3.82  -3.75  -3.67  -3.65  -8.07  -6.66  -8.12  -1.13  -5.28
   451.0000    -4.61  -4.08  -4.26  -4.39  -4.46  -4.61  -2.82  -3.63  -4.51  -4.38  -4.20  -4.07  -4.05  -8.66  -7.11  -8.80  -5.56  -6.89
   685.0000    -4.42  -3.38  -3.79  -4.01  -4.17  -4.42  -2.21  -3.16  -4.17  -4.12  -4.00  -3.90  -3.89  -8.39  -6.91  -8.48  -3.05  -6.02
   120.0000    -5.22  -5.94  -5.73  -5.29  -5.24  -5.22  -4.56  -4.90  -5.35  -5.09  -4.83  -4.63  -4.57  -9.42  -7.74  -9.64  -8.61  -8.95
   393.0000    -4.60  -4.22  -4.34  -4.42  -4.48  -4.60  -2.94  -3.69  -4.53  -4.38  -4.19  -4.05  -4.03  -8.67  -7.10  -8.82  -6.00  -7.06
   481.0000    -4.59  -4.01  -4.21  -4.36  -4.43  -4.59  -2.76  -3.58  -4.48  -4.35  -4.18  -4.06  -4.04  -8.64  -7.10  -8.77  -5.33  -6.80
   513.0000    -4.56  -3.90  -4.13  -4.29  -4.38  -4.56  -2.66  -3.50  -4.41  -4.30  -4.14  -4.02  -4.00  -8.58  -7.05  -8.71  -5.00  -6.67
   348.0000    -4.73  -4.47  -4.54  -4.59  -4.63  -4.73  -3.18  -3.89  -4.69  -4.52  -4.32  -4.18  -4.15  -8.82  -7.24  -8.98  -6.44  -7.34
   329.0000    -4.92  -4.73  -4.78  -4.82  -4.84  -4.92  -3.43  -4.13  -4.92  -4.73  -4.52  -4.37  -4.34  -9.03  -7.43  -9.20  -6.76  -7.61
   850.0000    -4.20  -2.88  -3.44  -3.63  -3.87  -4.20  -1.77  -2.78  -3.83  -3.86  -3.78  -3.69  -3.67  -8.10  -6.69  -8.16  -1.41  -5.38
   842.0000    -4.25  -2.94  -3.49  -3.69  -3.92  -4.25  -1.83  -2.84  -3.88  -3.91  -3.83  -3.74  -3.72  -8.16  -6.73  -8.22  -1.51  -5.44
   386.0000    -4.64  -4.26  -4.38  -4.46  -4.51  -4.64  -2.98  -3.73  -4.57  -4.42  -4.23  -4.09  -4.07  -8.71  -7.14  -8.86  -6.06  -7.11
   117.0000    -5.31  -6.07  -5.85  -5.39  -5.34  -5.31  -4.69  -5.01  -5.45  -5.18  -4.92  -4.72  -4.66  -9.52  -7.83  -9.74  -8.75  -9.09
   753.0000    -4.33  -3.17  -3.64  -3.85  -4.05  -4.34  -2.03  -3.00  -4.03  -4.02  -3.91  -3.82  -3.80  -8.27  -6.82  -8.35  -2.32  -5.74
   214.0000    -5.20  -5.58  -5.46  -5.21  -5.18  -5.20  -4.23  -4.71  -5.28  -5.05  -4.80  -4.63  -4.58  -9.37  -7.72  -9.57  -8.15  -8.58
   563.0000    -4.47  -3.70  -3.98  -4.15  -4.26  -4.47  -2.48  -3.35  -4.29  -4.20  -4.06  -3.94  -3.93  -8.48  -6.97  -8.59  -4.49  -6.44
   988.0000    -4.09  -2.59  -3.26  -3.41  -3.70  -4.09  -1.53  -2.58  -3.63  -3.72  -3.66  -3.58  -3.57  -7.95  -6.57  -7.99  -0.39  -4.99
   383.0000    -4.63  -4.26  -4.37  -4.45  -4.51  -4.63  -2.98  -3.73  -4.56  -4.41  -4.22  -4.08  -4.06  -8.70  -7.13  -8.85  -6.07  -7.11
   703.0000    -4.42  -3.34  -3.77  -3.98  -4.15  -4.42  -2.18  -3.13  -4.15  -4.11  -4.00  -3.89  -3.88  -8.37  -6.91  -8.46  -2.87  -5.96
   566.0000    -4.48  -3.70  -3.98  -4.16  -4.27  -4.48  -2.48  -3.35  -4.29  -4.20  -4.06  -3.95  -3.93  -8.48  -6.97  -8.60  -4.48  -6.44
   125.0000    -5.20  -5.91  -5.70  -5.26  -5.22  -5.20  -4.53  -4.87  -5.33  -5.07  -4.81  -4.61  -4.55  -9.40  -7.72  -9.62  -8.57  -8.92
   652.0000    -4.47  -3.50  -3.87  -4.09  -4.23  -4.47  -2.32  -3.24  -4.24  -4.18  -4.05  -3.95  -3.93  -8.45  -6.96  -8.55  -3.47  -6.16
   182.0000    -5.16  -5.62  -5.48  -5.18  -5.15  -5.16  -4.26  -4.71  -5.25  -5.01  -4.76  -4.58  -4.53  -9.33  -7.68  -9.54  -8.18  -8.61
   797.0000    -4.25  -3.02  -3.53  -3.73  -3.94  -4.25  -1.89  -2.88  -3.92  -3.92  -3.83  -3.73  -3.72  -8.17  -6.74  -8.24  -1.89  -5.57
   296.0000    -4.92  -4.88  -4.88  -4.85  -4.86  -4.93  -3.56  -4.21  -4.94  -4.74  -4.52  -4.37  -4.33  -9.05  -7.44  -9.22  -7.10  -7.80
   663.0000    -4.45  -3.44  -3.83  -4.05  -4.20  -4.45  -2.26  -3.20  -4.21  -4.15  -4.03  -3.93  -3.91  -8.42  -6.94  -8.52  -3.26  -6.09
   202.0000    -5.19  -5.61  -5.48  -5.21  -5.17  -5.19  -4.26  -4.72  -5.28  -5.03  -4.79  -4.61  -4.56  -9.36  -7.70  -9.56  -8.18  -8.61
    43.0000    -5.91  -7.41  -6.99  -6.14  -6.03  -5.91  -5.98  -6.03  -6.18  -5.84  -5.53  -5.28  -5.19 -10.21  -8.45 -10.49 -10.43 -10.53
   418.0000    -4.59  -4.14  -4.29  -4.39  -4.46  -4.59  -2.87  -3.64  -4.51  -4.36  -4.18  -4.05  -4.02  -8.65  -7.10  -8.80  -5.79  -6.96
   133.0000    -5.28  -5.95  -5.76  -5.34  -5.29  -5.28  -4.58  -4.94  -5.41  -5.14  -4.88  -4.69  -4.63  -9.48  -7.80  -9.70  -8.60  -8.96
    97.0000    -5.64  -6.61  -6.34  -5.78  -5.70  -5.64  -5.22  -5.48  -5.83  -5.53  -5.25  -5.04  -4.97  -9.88  -8.17 -10.12  -9.37  -9.65
    12.0000    -6.51  -8.70  -8.10  -6.89  -6.73  -6.51  -7.21  -7.04  -6.91  -6.50  -6.15  -5.85  -5.73 -10.91  -9.06 -11.25 -12.02 -11.92
   330.0000    -4.93  -4.75  -4.80  -4.84  -4.85  -4.93  -3.45  -4.15  -4.93  -4.74  -4.53  -4.38  -4.35  -9.04  -7.44  -9.21  -6.80  -7.64
   225.0000    -5.21  -5.54  -5.43  -5.22  -5.19  -5.21  -4.19  -4.70  -5.29  -5.05  -4.81  -4.64  -4.59  -9.38  -7.73  -9.58  -8.10  -8.53
   142.0000    -5.28  -5.91  -5.73  -5.34  -5.29  -5.28  -4.54  -4.92  -5.41  -5.14  -4.89  -4.69  -4.64  -9.48  -7.80  -9.70  -8.52  -8.91
   514.0000    -4.56  -3.90  -4.13  -4.29  -4.38  -4.56  -2.66  -3.50  -4.42  -4.30  -4.14  -4.02  -4.01  -8.58  -7.06  -8.71  -4.99  -6.66
   384.0000    -4.63  -4.26  -4.38  -4.46  -4.51  -4.63  -2.98  -3.73  -4.57  -4.41  -4.22  -4.08  -4.06  -8.70  -7.14  -8.86  -6.07  -7.11
   950.0000    -4.09  -2.64  -3.28  -3.43  -3.72  -4.09  -1.56  -2.60  -3.65  -3.72  -3.66  -3.58  -3.56  -7.96  -6.57  -8.00  -0.63  -5.06
   516.0000    -4.56  -3.90  -4.13  -4.29  -4.38  -4.56  -2.66  -3.50  -4.42  -4.30  -4.15  -4.03  -4.01  -8.59  -7.06  -8.71  -4.99  -6.66
   728.0000    -4.37  -3.24  -3.69  -3.91  -4.09  -4.37  -2.09  -3.05  -4.08  -4.05  -3.95  -3.85  -3.84  -8.31  -6.86  -8.40  -2.54  -5.83
    11.0000    -6.68  -8.94  -8.33  -7.07  -6.90  -6.67  -7.45  -7.25  -7.09  -6.68  -6.31  -6.01  -5.89 -11.08  -9.23 -11.43 -12.28 -12.17
   420.0000    -4.60  -4.14  -4.29  -4.40  -4.46  -4.60  -2.87  -3.65  -4.51  -4.37  -4.19  -4.05  -4.03  -8.66  -7.10  -8.80  -5.78  -6.96
   494.0000    -4.52  -3.89  -4.11  -4.25  -4.34  -4.52  -2.65  -3.47  -4.38  -4.26  -4.10  -3.98  -3.96  -8.55  -7.02  -8.68  -5.14  -6.67
   376.0000    -4.70  -4.35  -4.46  -4.54  -4.58  -4.70  -3.07  -3.81  -4.64  -4.48  -4.29  -4.15  -4.12  -8.78  -7.20  -8.93  -6.19  -7.20
   937.0000    -4.11  -2.67  -3.30  -3.46  -3.74  -4.11  -1.59  -2.63  -3.68  -3.74  -3.68  -3.60  -3.58  -7.98  -6.59  -8.03  -0.71  -5.10
    75.0000    -5.68  -6.86  -6.53  -5.85  -5.76  -5.68  -5.45  -5.62  -5.90  -5.59  -5.30  -5.07  -4.99  -9.94  -8.21 -10.20  -9.72  -9.93
   275.0000    -5.03  -5.08  -5.05  -4.98  -4.97  -5.03  -3.76  -4.37  -5.06  -4.85  -4.63  -4.47  -4.43  -9.16  -7.54  -9.35  -7.39  -8.02
   560.0000    -4.51  -3.74  -4.02  -4.20  -4.30  -4.51  -2.52  -3.39  -4.33  -4.24  -4.09  -3.98  -3.96  -8.51  -7.00  -8.63  -4.54  -6.48
   137.0000    -5.24  -5.89  -5.70  -5.30  -5.25  -5.24  -4.52  -4.89  -5.37  -5.11  -4.85  -4.66  -4.60  -9.44  -7.76  -9.66  -8.52  -8.90
   714.0000    -4.44  -3.32  -3.77  -3.99  -4.17  -4.44  -2.17  -3.13  -4.16  -4.13  -4.02  -3.92  -3.91  -8.39  -6.93  -8.48  -2.73  -5.92
   175.0000    -5.15  -5.64  -5.49  -5.18  -5.14  -5.15  -4.28  -4.71  -5.25  -5.00  -4.76  -4.57  -4.52  -9.33  -7.67  -9.54  -8.21  -8.63
   131.0000    -5.25  -5.93  -5.73  -5.32  -5.27  -5.25  -4.56  -4.91  -5.38  -5.12  -4.86  -4.66  -4.60  -9.45  -7.77  -9.67  -8.58  -8.94
    53.0000    -5.77  -7.12  -6.74  -5.97  -5.87  -5.77  -5.70  -5.80  -6.01  -5.69  -5.39  -5.15  -5.06 -10.05  -8.30 -10.32 -10.07 -10.21
   336.0000    -4.83  -4.62  -4.67  -4.71  -4.74  -4.83  -3.32  -4.02  -4.81  -4.63  -4.42  -4.27  -4.24  -8.93  -7.34  -9.09  -6.64  -7.50
   101.0000    -5.52  -6.44  -6.18  -5.64  -5.57  -5.52  -5.05  -5.32  -5.70  -5.41  -5.13  -4.92  -4.85  -9.75  -8.05  -9.99  -9.17  -9.47
   507.0000    -4.58  -3.94  -4.16  -4.32  -4.41  -4.58  -2.70  -3.53  -4.45  -4.33  -4.17  -4.05  -4.03  -8.61  -7.08  -8.74  -5.10  -6.72
   195.0000    -5.16  -5.60  -5.47  -5.18  -5.15  -5.16  -4.25  -4.70  -5.26  -5.01  -4.77  -4.59  -4.53  -9.34  -7.68  -9.54  -8.16  -8.59
   106.0000    -5.45  -6.32  -6.07  -5.56  -5.49  -5.45  -4.93  -5.22  -5.62  -5.33  -5.06  -4.86  -4.79  -9.67  -7.98  -9.91  -9.03  -9.34
   991.0000    -4.09  -2.59  -3.26  -3.41  -3.70  -4.09  -1.53  -2.58  -3.63  -3.72  -3.67  -3.59  -3.57  -7.95  -6.57  -7.99  -0.38  -4.99
   547.0000    -4.51  -3.75  -4.02  -4.20  -4.31  -4.51  -2.53  -3.39  -4.34  -4.24  -4.09  -3.98  -3.96  -8.52  -7.01  -8.64  -4.59  -6.49
   226.0000    -5.22  -5.55  -5.43  -5.23  -5.19  -5.22  -4.20  -4.71  -5.30  -5.06  -4.82  -4.65  -4.60  -9.38  -7.74  -9.58  -8.10  -8.54
   290.0000    -5.01  -5.00  -4.99  -4.95  -4.95  -5.01  -3.68  -4.32  -5.03  -4.83  -4.61  -4.45  -4.41  -9.14  -7.52  -9.32  -7.24  -7.92
   901.0000    -4.16  -2.76  -3.37  -3.54  -3.80  -4.16  -1.68  -2.70  -3.75  -3.80  -3.73  -3.65  -3.63  -8.05  -6.64  -8.09  -0.97  -5.22
   699.0000    -4.44  -3.37  -3.79  -4.02  -4.18  -4.45  -2.20  -3.16  -4.18  -4.14  -4.02  -3.92  -3.91  -8.40  -6.93  -8.49  -2.89  -5.98
   471.0000    -4.53  -3.96  -4.16  -4.29  -4.37  -4.53  -2.71  -3.52  -4.41  -4.29  -4.12  -3.99  -3.97  -8.57  -7.03  -8.71  -5.37  -6.76
